site,longitude,latitude,origin,doi_link
NGHP_01_17,93.11233,10.75316,PublicationDOI,"10.1038/s41467-018-07076-2, 10.1002/2014GC005586"
NGHP_01_17,93.11233,10.75316,DataLink,https://doi.org/10.1594/PANGAEA.894886
NGHP_01_17,93.11233,10.75316,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.967055
OCE326_GGC30,-63,44,PublicationDOI,10.1029/2006GL028495
OCE326_GGC30,-63,44,DataLink,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/paleocean//sediment_files/complete/o326gc30-tab.txt
ODP_677,-83.73333,1.2,PublicationDOI,10.1017/S0263593300020782
ODP_677,-83.73333,1.2,DataLink,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/paleocean//sediment_files/complete/odp-677-tab.txt
ODP1012,-118.3836,32.28278,PublicationDOI,10.1126/science.1059209
ODP1012,-118.3836,32.28278,DataLink,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/paleocean//sediment_files/complete/odp1012-tab.txt
ODP1016C,-122.2833,34.53333,PublicationDOI,10.1016/j.quascirev.2006.07.014
ODP1016C,-122.2833,34.53333,DataLink,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/paleocean//sediment_files/complete/odp1016c-tab.txt
ODP1020,-126.4336,41.00083,PublicationDOI,10.2973/odp.proc.sr.167.206.2000
ODP1020,-126.4336,41.00083,PublicationDOI,10.2307/3084188
ODP1020,-126.4336,41.00083,PublicationDOI,10.1029/98pa00069
ODP1020,-126.4336,41.00083,DataLink,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/paleocean//sediment_files/complete/odp1020-tab.txt
ODP1084B,13.02778,-25.51389,PublicationDOI,10.1029/2004PA001049
ODP1084B,13.02778,-25.51389,DataLink,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/paleocean//sediment_files/complete/odp1084b-tab.txt
ODP1090_TTN057_6,8.9,-42.91667,PublicationDOI,10.1029/2002GC000367
ODP1090_TTN057_6,8.9,-42.91667,DataLink,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/paleocean//sediment_files/complete/o1090-t6-tab.txt
ODP1145,117.6333,19.58333,PublicationDOI,10.1130/g21867.1
ODP1145,117.6333,19.58333,DataLink,https://doi.org/10.25921/m3yq-c980
ODP1239,-82.081,-0.672,PublicationDOI,10.1029/2009PA001868
ODP1239,-82.081,-0.672,PublicationDOI,10.1002/2015PA002873
ODP1239,-82.081,-0.672,PublicationDOI,10.1016/j.epsl.2010.06.010
ODP1239,-82.081,-0.672,DataLink,https://www.ncei.noaa.gov/access/paleo-search/study/20630
ODP807,156.625,3.607,PublicationDOI,10.1038/s41586-022-05302-y
ODP807,156.625,3.607,PublicationDOI,10.1016/j.marmicro.2007.03.003
ODP807,156.625,3.607,PublicationDOI,10.1002/2015PA002906
ODP807,156.625,3.607,PublicationDOI,10.1016/j.gloplacha.2022.103945
ODP807,156.625,3.607,DataLink,https://doi.org/10.1594/PANGAEA.950056
ODP807,156.625,3.607,DataLink,https://doi.org/10.5281/zenodo.6988959
ODP807,156.625,3.607,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.967067
ODP846,-90.818335,-3.095,PublicationDOI,doi:10.2973/odp.proc.sr.138.160.1995
ODP846,-90.818335,-3.095,PublicationDOI,10.1126/science.1120395
ODP846,-90.818335,-3.095,DataLink,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/paleocean//sediment_files/complete/odp846-tab.txt
ODP846,-90.818335,-3.095,DataLink,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/paleocean//sediment_files/complete/odp846l6-tab.txt
ODP849,-110.5183,0.18333,PublicationDOI,10.2973/odp.proc.sr.138.120.1995
ODP849,-110.5183,0.18333,DataLink,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/paleocean//sediment_files/complete/odp849-tab.txt
ODP980,-14.70167,55.485,PublicationDOI,10.1126/science.283.5404.971
ODP980,-14.70167,55.485,PublicationDOI,10.1016/j.quascirev.2006.07.006
ODP980,-14.70167,55.485,PublicationDOI,10.1029/1998PA900021
ODP980,-14.70167,55.485,PublicationDOI,10.1038/422277b
ODP980,-14.70167,55.485,DataLink,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/paleocean//sediment_files/complete/odp980m-tab.txt
ODP980,-14.70167,55.485,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.777692
ODP980,-14.70167,55.485,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.742857
ODP980,-14.70167,55.485,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.856931
ODP980,-14.70167,55.485,DataLink,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/paleocean//sediment_files/complete/od980-o3-tab.txt
ODP980,-14.70167,55.485,DataLink,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/paleocean//sediment_files/complete/odp980-tab.txt
ODP980,-14.70167,55.485,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.777692 ftp://ftp.ncdc.noaa.gov/pub/data/paleo/paleocean//sediment_files/complete/odp980m-tab.txt
ODP982,-15.8675,57.50139,PublicationDOI,10.1029/1998PA900013
ODP982,-15.8675,57.50139,PublicationDOI,10.1029/2008pa001669
ODP982,-15.8675,57.50139,DataLink,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/paleocean//sediment_files/complete/odp982-tab.txt
ODP982,-15.8675,57.50139,DataLink,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/paleocean//sediment_files/complete/odp982-l-tab.txt
ODP984C,-24.08194,61.42528,PublicationDOI,10.1038/ngeo227
ODP984C,-24.08194,61.42528,PublicationDOI,10.1130/G23455A
ODP984C,-24.08194,61.42528,PublicationDOI,10.1029/1998PA900021
ODP984C,-24.08194,61.42528,DataLink,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/paleocean//sediment_files/complete/odp984c-tab.txt
ODP984C,-24.08194,61.42528,DataLink,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/paleocean//sediment_files/complete/odp984-tab.txt
ODP984C,-24.08194,61.42528,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.856934
OMEXII_9K_2,-9.69867,42.33233,PublicationDOI,10.1016/j.epsl.2016.01.016
OMEXII_9K_2,-9.69867,42.33233,PublicationDOI,10.1016/S0012-821X(00)00068-6
OMEXII_9K_2,-9.69867,42.33233,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.896586
OMEXII_9K_2,-9.69867,42.33233,DataLink,https://ars.els-cdn.com/content/image/1-s2.0-S0012821X00000686-mmc1.xls
P178_15P,44.3,11.955,PublicationDOI,10.1038/NGEO2603
P178_15P,44.3,11.955,DataLink,https://www.ncei.noaa.gov/access/paleo-search/study/19420
P7,-83.98633,2.60434666666667,PublicationDOI,10.1029/pa003i002p00157
P7,-83.98633,2.60434666666667,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.811790
PBBC_1,-91.408945,27.193555,PublicationDOI,10.1130/G23507A.1
PBBC_1,-91.408945,27.193555,DataLink,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/paleocean//sediment_files/complete/pbbc-1-tab.txt
PM9462_4,136.00533,74.503,PublicationDOI,10.2312/BzP_0281_1998
PM9462_4,136.00533,74.503,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.90610
POS200_10_28_1,-9.721,41.488,PublicationDOI,10.1016/j.quascirev.2014.09.001
POS200_10_28_1,-9.721,41.488,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.857157
POS200_10_6_2,-9.5033,37.8217,PublicationDOI,10.1016/S0031-0182(96)00135-6
POS457_905_2,-14.352333,62.685667,PublicationDOI,10.1029/2019GC008298
POS457_905_2,-14.352333,62.685667,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.902232
POS457_909_2,-12.991167,62.836667,PublicationDOI,10.1029/2019GC008298
POS457_909_2,-12.991167,62.836667,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.902233
PS1388_3,-5.91666,-69.03333,PublicationDOI,10.1016/0025-3227(89)90068-6
PS1388_3,-5.91666,-69.03333,PublicationDOI,10.1029/AR056p0349
PS1388_3,-5.91666,-69.03333,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.57029
PS1388_3,-5.91666,-69.03333,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.51609
PS1730_2,-17.6943,70.1165,PublicationDOI,no DOI
PS1730_2,-17.6943,70.1165,PublicationDOI,10.2312/BzP_0241_1997
PS1730_2,-17.6943,70.1165,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.112762
PS1730_2,-17.6943,70.1165,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.51973
PS1730_2,-17.6943,70.1165,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.129346
PS1878_3,-8.9983,73.2497,PublicationDOI,10.5194/cp-10-123-2014
PS1878_3,-8.9983,73.2497,PublicationDOI,10.1111/bor.12045
PS1878_3,-8.9983,73.2497,PublicationDOI,no DOI
PS1878_3,-8.9983,73.2497,DataLink,"https://doi.pangaea.de/10.1594/PANGAEA.832357, https://doi.pangaea.de/10.1594/PANGAEA.832356"
PS1878_3,-8.9983,73.2497,DataLink,"https://doi.pangaea.de/10.1594/PANGAEA.832383, https://doi.pangaea.de/10.1594/PANGAEA.832381"
PS2082_1,11.73833,-43.2201454545455,PublicationDOI,no DOI
PS2082_1,11.73833,-43.2201454545455,PublicationDOI,10.1029/1998PA900020
PS2082_1,11.73833,-43.2201454545455,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.50113
PS2082_1,11.73833,-43.2201454545455,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.125853
PS2082_1,11.73833,-43.2201454545455,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.57592
PS2138_1,30.876167,81.537667,PublicationDOI,10.1029/1999PA000454
PS2138_1,30.876167,81.537667,PublicationDOI,"10.1016/j.yqres.2003.07.008, 10.1029/98PA01501"
PS2138_1,30.876167,81.537667,PublicationDOI,10.1016/j.yqres.2003.07.008
PS2138_1,30.876167,81.537667,PublicationDOI,10.1029/98PA01501
PS2138_1,30.876167,81.537667,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.56206
PS2138_1,30.876167,81.537667,DataLink,"https://doi.pangaea.de/10.1594/PANGAEA.134920, https://doi.pangaea.de/10.1594/PANGAEA.54686"
PS2138_1,30.876167,81.537667,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.134920
PS2138_1,30.876167,81.537667,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.55099
PS2495_3,-14.49,-41.275,PublicationDOI,10.1016/S0921-8181(01)00102-3
PS2495_3,-14.49,-41.275,PublicationDOI,10.1594/PANGAEA.55886
PS2495_3,-14.49,-41.275,PublicationDOI,10.1029/2010PA001940
PS2495_3,-14.49,-41.275,PublicationDOI,10.1594/PANGAEA.55890
PS2495_3,-14.49,-41.275,PublicationDOI,10.1594/PANGAEA.55891
PS2495_3,-14.49,-41.275,PublicationDOI,10.1594/PANGAEA.55893
PS2495_3,-14.49,-41.275,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.65923
PS2495_3,-14.49,-41.275,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.55886
PS2495_3,-14.49,-41.275,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.758693
PS2495_3,-14.49,-41.275,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.55890
PS2495_3,-14.49,-41.275,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.55891
PS2495_3,-14.49,-41.275,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.55893
PS2498_1,-14.22833,-44.15333,PublicationDOI,10.1016/S0921-8181(01)00102-3
PS2498_1,-14.22833,-44.15333,PublicationDOI,no DOI
PS2498_1,-14.22833,-44.15333,PublicationDOI,10.1098/rsta.2013.0054
PS2498_1,-14.22833,-44.15333,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.65925
PS2498_1,-14.22833,-44.15333,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.55887
PS2498_1,-14.22833,-44.15333,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.55888
PS2498_1,-14.22833,-44.15333,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.55889
PS2498_1,-14.22833,-44.15333,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.55892
PS2498_1,-14.22833,-44.15333,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.832082
PS75_056_1,-114.7885,-55.16233,PublicationDOI,10.1002/2016PA002932
PS75_056_1,-114.7885,-55.16233,PublicationDOI,10.1016/j.quascirev.2016.06.006
PS75_056_1,-114.7885,-55.16233,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.833419
PS75_056_1,-114.7885,-55.16233,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.860913
PS75_059_2,-125.4255,-54.215,PublicationDOI,10.1002/2016PA002932
PS75_059_2,-125.4255,-54.215,PublicationDOI,10.1126/science.1245424
PS75_059_2,-125.4255,-54.215,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.833421
PS75_059_2,-125.4255,-54.215,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.826597
PS75_160_1,-102.624,-74.56383,PublicationDOI,10.1038/nature22995
PS75_160_1,-102.624,-74.56383,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.875727
PS75_167_1,-105.80183,-74.62283,PublicationDOI,10.1038/nature22995
PS75_167_1,-105.80183,-74.62283,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.875731
R657,-178.49,-42.53,PublicationDOI,10.1029/97PA02982
R657,-178.49,-42.53,PublicationDOI,10.1029/2001PA000640
R657,-178.49,-42.53,DataLink,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/paleocean//sediment_files/complete/r657-tab.txt
R657,-178.49,-42.53,DataLink,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/paleocean//sediment_files/complete/r657-s-tab.txt
RAPiD_10_1P,-17.5895,62.9755,PublicationDOI,10.1016/j.gloplacha.2010.06.003
RAPiD_10_1P,-17.5895,62.9755,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.821820
RAPiD_12_1K,-17.81972,62.09056,PublicationDOI,10.1038/nature07717
RAPiD_12_1K,-17.81972,62.09056,DataLink,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/paleocean//sediment_files/complete/rap12-1k-tab.txt
RAPiD_15_4P,-17.133978,62.293012,PublicationDOI,10.1029/2009PA001833
RAPiD_15_4P,-17.133978,62.293012,PublicationDOI,10.1029/2009PA001772
RAPiD_15_4P,-17.133978,62.293012,PublicationDOI,10.1016/j.gloplacha.2010.06.003
RAPiD_15_4P,-17.133978,62.293012,DataLink,https://www1.ncdc.noaa.gov/pub/data/paleo/contributions_by_author/thornalley2010b/thornalley2010b-15-4p-benth.txt
RAPiD_15_4P,-17.133978,62.293012,DataLink,https://www1.ncdc.noaa.gov/pub/data/paleo/contributions_by_author/thornalley2011/thornalley2011-15-4p-plank.txt
RAPiD_17_5P,-19.54,61.48,PublicationDOI,10.1029/2009PA001833
RAPiD_17_5P,-19.54,61.48,PublicationDOI,10.1016/j.gloplacha.2010.06.003
RAPiD_17_5P,-19.54,61.48,DataLink,https://www1.ncdc.noaa.gov/pub/data/paleo/contributions_by_author/thornalley2010b/thornalley2010b-17-5p-benth.txt
RAPiD_17_5P,-19.54,61.48,DataLink,https://www1.ncdc.noaa.gov/pub/data/paleo/contributions_by_author/thornalley2011/thornalley2011-17-5p-plank.txt
RC11_120,79.86696,-43.5195963636364,PublicationDOI,no DOI
RC11_120,79.86696,-43.5195963636364,PublicationDOI,10.1016/0033-5894(87)90046-9
RC11_120,79.86696,-43.5195963636364,PublicationDOI,10.1016/s0012-821x(99)00116-8
RC11_120,79.86696,-43.5195963636364,PublicationDOI,10.1016/0033-5894(84)90098-X
RC11_120,79.86696,-43.5195963636364,PublicationDOI,10.1029/91PA02477
RC11_120,79.86696,-43.5195963636364,DataLink,https://doi.org/10.25921/yxk7-3d97
RC11_120,79.86696,-43.5195963636364,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.51706
RC11_120,79.86696,-43.5195963636364,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.51931
RC11_120,79.86696,-43.5195963636364,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.52463
RC11_83,9.8,-41.6,PublicationDOI,10.1016/0012-821X(96)00083-0
RC11_83,9.8,-41.6,PublicationDOI,10.1038/355416a0
RC11_83,9.8,-41.6,DataLink,no URL
RC13_110,-95.7454545454545,-0.0705454545454546,PublicationDOI,10.1029/90PA02303
RC13_110,-95.7454545454545,-0.0705454545454546,PublicationDOI,10.1029/2000PA000538
RC13_110,-95.7454545454545,-0.0705454545454546,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.61073
RC13_110,-95.7454545454545,-0.0705454545454546,DataLink,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/paleocean//sediment_files/complete/r13-110l-tab.txt
RC13_228,11.1981212121212,-22.3302018181818,PublicationDOI,no DOI
RC13_228,11.1981212121212,-22.3302018181818,PublicationDOI,10.2312/reports-ifg.2001.13
RC13_228,11.1981212121212,-22.3302018181818,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.139596
RC13_228,11.1981212121212,-22.3302018181818,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.266969
RC13_228,11.1981212121212,-22.3302018181818,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.51105
RC13_229,11.3,-25.5,PublicationDOI,10.1029/PA005i001p00043
RC13_229,11.3,-25.5,PublicationDOI,10.1016/0012-821X(87)90183-X
RC13_229,11.3,-25.5,PublicationDOI,no DOI
RC13_229,11.3,-25.5,PublicationDOI,10.1029/93PA02199
RC13_229,11.3,-25.5,DataLink,https://doi.org/10.1594/PANGAEA.52401
RC13_229,11.3,-25.5,DataLink,https://doi.org/10.1594/PANGAEA.139597
RC13_229,11.3,-25.5,DataLink,https://doi.org/10.1594/PANGAEA.51106
RC13_229,11.3,-25.5,DataLink,https://doi.org/10.1594/PANGAEA.52665
RC16_119,-46.511735,-27.7075,PublicationDOI,10.1029/1999PA000436
RC16_119,-46.511735,-27.7075,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.855376
RC16_84,-43.3308325,-26.7075,PublicationDOI,10.1029/1999PA000436
RC16_84,-43.3308325,-26.7075,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.855373
RS147_GC07,146.28332,-45.15,PublicationDOI,10.1029/2008PA001659
RS147_GC07,146.28332,-45.15,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.831970
RS147_GC14,145.23332,-46.43333,PublicationDOI,10.1029/2008PA001659
RS147_GC14,145.23332,-46.43333,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.831971
SAT_048A,-47.25284,-29.19781,PublicationDOI,10.1029/2020PA003865
SAT_048A,-47.25284,-29.19781,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.918323
SCS90_36,111.494,17.995,PublicationDOI,10.1016/S0377-8398(97)00014-5
SCS90_36,111.494,17.995,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.738491
SCS90_36,111.494,17.995,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.441529
SCS90_36,111.494,17.995,DataLink,no link
SK157_14,90.08,5.18,PublicationDOI,10.1016/j.palaeo.2008.03.007
SK157_14,90.08,5.18,DataLink,no URL
SK157_4,78,2.66667,PublicationDOI,10.1029/2005GL024093
SK157_4,78,2.66667,DataLink,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/paleocean//sediment_files/complete/sk157_4-tab.txt
SK168_GC_1,94.49343,11.707716,PublicationDOI,10.1016/j.quascirev.2016.02.012
SK168_GC_1,94.49343,11.707716,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.859177
SK17,72.97222222,15.25,PublicationDOI,10.1029/2007PA001564
SK17,72.97222222,15.25,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.965911
SK218_1,82,14.04444444,PublicationDOI,10.1002/jqs.1392
SK218_1,82,14.04444444,PublicationDOI,10.1016/j.quascirev.2011.10.004
SK218_1,82,14.04444444,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.965924
SK237_GC04,74.999333,10.9775,PublicationDOI,10.1016/j.epsl.2013.05.022
SK237_GC04,74.999333,10.9775,DataLink,http://www.ncdc.noaa.gov/paleo/study/17575
SO136_003GC,169.878,-42.2957,PublicationDOI,10.1002/2014PA002727
SO136_003GC,169.878,-42.2957,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.700136
SO164_17_2,-80.889,24.080667,PublicationDOI,10.1029/2010PA002015
SO164_17_2,-80.889,24.080667,PublicationDOI,10.3289/GEOMAR_REP_109_2003
SO164_17_2,-80.889,24.080667,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.759374
SO164_17_2,-80.889,24.080667,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.759367
SO164_17_2,-80.889,24.080667,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.759279
SO164_17_2,-80.889,24.080667,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.121908
SO18480,121.65,-12.06,PublicationDOI,10.1126/sciadv.abc0402
SO18480,121.65,-12.06,PublicationDOI,10.1038/s41586-022-05302-y
SO18480,121.65,-12.06,DataLink,https://doi.org/10.1594/PANGAEA.950061
SO189_119KL,96.3145,3.5178,PublicationDOI,10.1038/nature13196
SO189_119KL,96.3145,3.5178,DataLink,https://doi.org/10.1594/PANGAEA.963956
SO189_39KL,99.909,-0.79,PublicationDOI,10.1038/nature13196
SO189_39KL,99.909,-0.79,DataLink,"Mahyar Mohtadi, personal communication"
SO201_2_114KL,166.98883,59.23066,PublicationDOI,10.1029/2012PA002292
SO201_2_114KL,166.98883,59.23066,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.786131
SO201_2_12KL,162.37583,53.99266,PublicationDOI,10.1002/palo.20014
SO201_2_12KL,162.37583,53.99266,PublicationDOI,10.1029/2012PA002292
SO201_2_12KL,162.37583,53.99266,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.786246
SO201_2_12KL,162.37583,53.99266,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.786132
SO201_2_12KL,162.37583,53.99266,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.786251
SO201_2_12KL,162.37583,53.99266,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.786197
SO201_2_85,170.413167,57.505,PublicationDOI,10.1002/palo.20014
SO201_2_85,170.413167,57.505,PublicationDOI,10.5194/cp-9-1345-2013
SO201_2_85,170.413167,57.505,PublicationDOI,10.5194/cp-10-591-2014
SO201_2_85,170.413167,57.505,PublicationDOI,10.1029/2012PA002292
SO201_2_85,170.413167,57.505,PublicationDOI,10.1130/G35879.1
SO201_2_85,170.413167,57.505,PublicationDOI,10.1016/j.dsr2.2015.03.007
SO201_2_85,170.413167,57.505,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.786248
SO201_2_85,170.413167,57.505,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.786283
SO201_2_85,170.413167,57.505,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.830214
SO201_2_85,170.413167,57.505,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.786134
SO201_2_85,170.413167,57.505,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.834395
SO201_2_85,170.413167,57.505,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.786253
SO201_2_85,170.413167,57.505,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.786278
SO201_2_85,170.413167,57.505,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.786257
SO201_2_85,170.413167,57.505,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.786292
SO201_2_85,170.413167,57.505,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.807383
SO213_2_59_2,-116.87935,-45.82893,PublicationDOI,10.1016/j.epsl.2014.11.031
SO213_2_59_2,-116.87935,-45.82893,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.861359
SO213_2_59_2,-116.87935,-45.82893,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.841468
SO213_2_82_1,176.60203,-45.77755,PublicationDOI,10.1002/2014PA002727
SO213_2_82_1,176.60203,-45.77755,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.700138
SO213_2_84_1,174.58203,-45.12508,PublicationDOI,10.1002/2014PA002727
SO213_2_84_1,174.58203,-45.12508,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.700140
SO213_2_84_1,174.58203,-45.12508,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.700145
SO217_18517_2,117.5626,-1.53663,PublicationDOI,10.1002/2016PA003030
SO217_18517_2,117.5626,-1.53663,DataLink,https://doi.org/10.1594/PANGAEA.880963
SO217_18517_2,117.5626,-1.53663,DataLink,https://doi.org/10.1594/PANGAEA.880966
SO217_18517_2,117.5626,-1.53663,DataLink,https://doi.org/10.1594/PANGAEA.880970
SO217_18517_2,117.5626,-1.53663,DataLink,https://doi.org/10.1594/PANGAEA.880968
SO236_52_4,73.141,3.91833,PublicationDOI,10.5194/cp-13-1791-2017
SO236_52_4,73.141,3.91833,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.882512
SO236_52_4,73.141,3.91833,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.882513
SO42_74KL,57.347,14.321,PublicationDOI,10.1016/S0921-8181(00)00046-1
SO42_74KL,57.347,14.321,PublicationDOI,10.1038/364322a0
SO42_74KL,57.347,14.321,PublicationDOI,10.1016/0033-5894(91)90018-z
SO42_74KL,57.347,14.321,PublicationDOI,10.1016/j.quascirev.2004.08.010
SO42_74KL,57.347,14.321,PublicationDOI,10.2312/reports-gpi.1995.73
SO42_74KL,57.347,14.321,PublicationDOI,10.2312/reports-gpi.1989.27
SO42_74KL,57.347,14.321,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.52389
SO42_74KL,57.347,14.321,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.438818
SO42_74KL,57.347,14.321,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.51953
SO42_74KL,57.347,14.321,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.77668
SO42_74KL,57.347,14.321,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.52396
SO82_5_2,-30.904833,59.186167,PublicationDOI,10.2312/reports-sfb313.1996.61
SO82_5_2,-30.904833,59.186167,PublicationDOI,10.1029/1999PA000464
SO82_5_2,-30.904833,59.186167,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.201812
SO82_5_2,-30.904833,59.186167,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.261313
SO93_1_22KL,83.33883,0.75517,PublicationDOI,no DOI
SO93_1_22KL,83.33883,0.75517,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.57356
SU81_14,-9.55857142857143,36.50381,PublicationDOI,10.1016/0033-5894(89)90045-8
SU81_14,-9.55857142857143,36.50381,DataLink,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/paleocean//sediment_files/complete/su81-14-tab.txt
SU81_18,-10.18,37.77,PublicationDOI,10.1016/0033-5894(89)90045-8
SU81_18,-10.18,37.77,PublicationDOI,no DOI
SU81_18,-10.18,37.77,PublicationDOI,10.1126/science.289.5483.1321
SU81_18,-10.18,37.77,PublicationDOI,10.2312/reports-ifg.2001.13
SU81_18,-10.18,37.77,DataLink,https://doi.org/10.1594/PANGAEA.107122
SU81_18,-10.18,37.77,DataLink,https://www1.ncdc.noaa.gov/pub/data/paleo/paleocean/sediment_files/complete/su81-18-tab.txt
SU81_18,-10.18,37.77,DataLink,https://doi.org/10.1594/PANGAEA.441524
